movieId,title,year,genres,imdb_rating,mood
458,Geronimo: An American Legend,1993,Drama Western,6.0,Emotional
459,The Getaway,1994,Action Adventure Crime Drama Romance Thriller,7.4,Excitement
460,Getting Even with Dad,1994,Comedy,6.9,Happy
461,Go Fish,1994,Drama Romance,7.0,Emotional
462,A Good Man in Africa,1994,Action Adventure,7.3,Excitement
463,Guilty as Sin,1993,Crime Drama Thriller,7.0,Curious
464,Hard Target,1993,Action Adventure Crime Thriller,5.3,Excitement
465,Heaven & Earth,1993,Action Drama War,7.0,Excitement
466,Hot Shots! Part Deux,1993,Action Comedy War,4.6,Excitement
467,Live Nude Girls,1995,Comedy,6.8,Happy
468,The Englishman Who Went Up a Hill But Came Down a Mountain,1995,Comedy Romance,6.6,Happy
469,The House of the Spirits,1993,Drama Romance,5.8,Emotional
470,House Party 3,1994,Comedy,6.6,Happy
471,The Hudsucker Proxy,1994,Comedy,4.4,Happy
472,I'll Do Anything,1994,Comedy Drama,7.8,Happy
473,In the Army Now,1994,Comedy War,6.6,Happy
474,In the Line of Fire,1993,Action Thriller,7.8,Excitement
475,In the Name of the Father,1993,Drama,3.9,Emotional
476,The Inkwell,1994,Comedy Drama,5.2,Happy
477,What's Love Got to Do with It?,1993,Drama Musical,6.7,Emotional
478,Jimmy Hollywood,1994,Comedy Crime Drama,6.6,Happy
479,Judgment Night,1993,Action Crime Thriller,4.1,Excitement
480,Jurassic Park,1993,Action Adventure Sci-Fi Thriller,6.1,Excitement
481,Kalifornia,1993,Drama Thriller,5.5,Emotional
482,Killing Zoe,1994,Crime Drama Thriller,7.6,Curious
483,King of the Hill,1993,Drama,7.9,Emotional
484,Lassie,1994,Adventure Children,8.5,Excitement
485,Last Action Hero,1993,Action Adventure Comedy Fantasy,6.2,Excitement
486,Life with Mikey,1993,Comedy,6.3,Happy
487,Lightning Jack,1994,Comedy Western,5.0,Happy
488,M. Butterfly,1993,Drama Romance,9.1,Emotional
489,Made in America,1993,Comedy,8.2,Happy
490,Malice,1993,Thriller,5.2,Thrilled
491,The Man Without a Face,1993,Drama,7.4,Emotional
492,Manhattan Murder Mystery,1993,Comedy Mystery,9.0,Happy
493,Menace II Society,1993,Action Crime Drama,5.1,Excitement
494,Executive Decision,1996,Action Adventure Thriller,5.2,Excitement
496,What Happened Was...,1994,Comedy Drama Romance Thriller,6.4,Happy
497,Much Ado About Nothing,1993,Comedy Romance,6.7,Happy
498,Mr. Jones,1993,Drama Romance,8.6,Emotional
499,Mr. Wonderful,1993,Comedy Romance,6.7,Happy
500,Mrs. Doubtfire,1993,Comedy Drama,6.0,Happy
501,Naked,1993,Drama,6.6,Emotional
502,The Next Karate Kid,1994,Action Children Romance,6.5,Excitement
503,The New Age,1994,Drama,6.5,Emotional
504,No Escape,1994,Action Drama Sci-Fi,5.8,Excitement
505,North,1994,Comedy,5.9,Happy
506,Orlando,1992,Drama Fantasy Romance,6.0,Emotional
507,A Perfect World,1993,Crime Drama Thriller,6.0,Curious
508,Philadelphia,1993,Drama,7.4,Emotional
509,The Piano,1993,Drama Romance,5.5,Emotional
510,Poetic Justice,1993,Drama,5.6,Emotional
511,The Program,1993,Action Drama,7.5,Excitement
512,The Puppet Masters,1994,Horror Sci-Fi,6.3,Thrilled
513,Radioland Murders,1994,Comedy Mystery Romance,5.6,Happy
514,The Ref,1994,Comedy,7.2,Happy
515,The Remains of the Day,1993,Drama Romance,9.9,Emotional
516,Renaissance Man,1994,Comedy Drama,7.2,Happy
517,Rising Sun,1993,Action Drama Mystery,6.2,Excitement
518,The Road to Wellville,1994,Comedy,7.5,Happy
519,RoboCop 3,1993,Action Crime Drama Sci-Fi Thriller,8.3,Excitement
520,Robin Hood: Men in Tights,1993,Comedy,4.8,Happy
521,Romeo Is Bleeding,1993,Crime Thriller,7.2,Curious
522,Romper Stomper,1992,Action Drama,7.0,Excitement
523,Ruby in Paradise,1993,Drama,7.6,Emotional
524,Rudy,1993,Drama,4.8,Emotional
525,The Saint of Fort Washington,1993,Drama,5.7,Emotional
526,"Savage Nights (Nuits fauves, Les)",1992,Drama,6.5,Emotional
527,Schindler's List,1993,Drama War,7.1,Emotional
528,The Scout,1994,Comedy Drama,5.4,Happy
529,Searching for Bobby Fischer,1993,Drama,7.3,Emotional
530,Second Best,1994,Drama,6.2,Emotional
531,The Secret Garden,1993,Children Drama,5.2,Joy
532,Serial Mom,1994,Comedy Crime Horror,8.4,Happy
533,The Shadow,1994,Action Adventure Fantasy Mystery,6.8,Excitement
534,Shadowlands,1993,Drama Romance,7.2,Emotional
535,Short Cuts,1993,Drama,8.1,Emotional
536,A Simple Twist of Fate,1994,Drama,6.5,Emotional
537,Sirens,1994,Drama,6.4,Emotional
538,Six Degrees of Separation,1993,Drama,7.2,Emotional
539,Sleepless in Seattle,1993,Comedy Drama Romance,6.5,Happy
540,Sliver,1993,Thriller,6.6,Thrilled
541,Blade Runner,1982,Action Sci-Fi Thriller,7.5,Excitement
542,Son in Law,1993,Comedy Drama Romance,6.8,Happy
543,So I Married an Axe Murderer,1993,Comedy Romance Thriller,5.9,Happy
544,Striking Distance,1993,Action Crime,5.1,Excitement
546,Super Mario Bros.,1993,Action Adventure Children Comedy Fantasy Sci-Fi,6.4,Excitement
547,Surviving the Game,1994,Action Adventure Thriller,6.0,Excitement
548,Terminal Velocity,1994,Action Mystery Thriller,4.4,Excitement
549,Thirty-Two Short Films About Glenn Gould,1993,Drama Musical,6.3,Emotional
550,Threesome,1994,Comedy Romance,8.1,Happy
551,The Nightmare Before Christmas,1993,Animation Children Fantasy Musical,6.0,Joy
552,The Three Musketeers,1993,Action Adventure Comedy Romance,6.3,Excitement
553,Tombstone,1993,Action Drama Western,6.2,Excitement
554,Trial by Jury,1994,Crime Drama Thriller,8.7,Curious
555,True Romance,1993,Crime Thriller,6.7,Curious
556,The War Room,1993,Documentary,5.9,Inspired
558,The Pagemaster,1994,Action Adventure Animation Children Fantasy,6.2,Excitement
559,"Paris, France",1993,Comedy,4.0,Happy
560,"The Beans of Egypt, Maine",1994,Drama,5.9,Emotional
561,Killer (Bulletproof Heart),1994,Drama Thriller,6.2,Emotional
562,Welcome to the Dollhouse,1995,Comedy Drama,5.0,Happy
563,Germinal,1993,Drama Romance,6.1,Emotional
564,Chasers,1994,Comedy,5.6,Happy
565,Cronos,1993,Drama Horror,5.2,Emotional
566,Naked in New York,1994,Comedy Romance,6.2,Happy
567,Kika,1993,Comedy Drama,6.8,Happy
568,Bhaji on the Beach,1993,Comedy Drama,7.7,Happy
569,Little Big League,1994,Comedy Drama,6.1,Happy
570,"Slingshot, The (Kådisbellan)",1993,Comedy Drama,7.7,Happy
571,The Wedding Gift,1994,Drama Romance,5.9,Emotional
572,Foreign Student,1994,Drama,2.9,Emotional
573,"Ciao, Professore! (Io speriamo che me la cavo)",1992,Drama,8.0,Emotional
574,Spanking the Monkey,1994,Comedy Drama,7.9,Happy
575,The Little Rascals,1994,Children Comedy,4.9,Joy
576,Fausto,1993,Comedy,7.4,Happy
577,Andre,1994,Adventure Children Drama,7.0,Excitement
579,"Escort, The (Scorta, La)",1993,Crime Thriller,7.5,Curious
580,Princess Caraboo,1994,Drama,6.1,Emotional
581,The Celluloid Closet,1995,Documentary,7.1,Inspired
582,Métisse (Café au Lait),1993,Comedy Drama,6.6,Happy
583,Dear Diary (Caro Diario),1994,Comedy Drama,7.3,Happy
584,I Don't Want to Talk About It (De eso no se habla),1993,Drama Romance,5.5,Emotional
585,The Brady Bunch Movie,1995,Comedy,7.6,Happy
586,Home Alone,1990,Children Comedy,7.2,Joy
587,Ghost,1990,Comedy Drama Fantasy Romance Thriller,7.9,Happy
588,Aladdin,1992,Adventure Animation Children Comedy Musical,6.2,Excitement
589,Terminator 2: Judgment Day,1991,Action Sci-Fi,7.8,Excitement
590,Dances with Wolves,1990,Adventure Drama Western,6.2,Excitement
591,Tough and Deadly,1995,Action Drama Thriller,5.8,Excitement
592,Batman,1989,Action Crime Thriller,5.4,Excitement
593,The Silence of the Lambs,1991,Crime Horror Thriller,6.9,Curious
595,Beauty and the Beast,1991,Animation Children Fantasy Musical Romance IMAX,3.2,Joy
597,Pretty Woman,1990,Comedy Romance,6.8,Happy
598,Window to Paris (Okno v Parizh),1994,Comedy Fantasy,7.3,Happy
600,Love and a .45,1994,Action Comedy Crime,6.6,Excitement
601,"Wooden Man's Bride, The (Yan shen)",1994,Drama,6.9,Emotional
602,A Great Day in Harlem,1994,Documentary,5.3,Inspired
603,"Bye Bye, Love",1995,Comedy,9.2,Happy
604,Criminals,1996,Documentary,5.5,Inspired
605,One Fine Day,1996,Drama Romance,6.5,Emotional
606,Candyman: Farewell to the Flesh,1995,Fantasy Horror,7.4,Wonder
607,Century,1993,Drama,6.2,Emotional
608,Fargo,1996,Comedy Crime Drama Thriller,5.3,Happy
609,Homeward Bound II: Lost in San Francisco,1996,Adventure Children,6.0,Excitement
610,Heavy Metal,1981,Action Adventure Animation Horror Sci-Fi,5.8,Excitement
611,Hellraiser: Bloodline,1996,Action Horror Sci-Fi,5.8,Excitement
612,The Pallbearer,1996,Comedy,6.5,Happy
613,Jane Eyre,1996,Drama Romance,7.1,Emotional
614,Loaded,1994,Drama Thriller,6.9,Emotional
617,"Flower of My Secret, The (La flor de mi secreto)",1995,Comedy Drama,5.5,Happy
618,Two Much,1995,Comedy Romance,7.8,Happy
619,Ed,1996,Comedy,7.2,Happy
620,Scream of Stone (Cerro Torre: Schrei aus Stein),1991,Drama,7.1,Emotional
621,My Favorite Season,1993,Drama,5.3,Emotional
623,A Modern Affair,1995,Romance,7.6,Romantic
625,Asfour Stah,1990,Drama,5.6,Emotional
626,A Thin Line Between Love and Hate,1996,Comedy,6.5,Happy
627,The Last Supper,1995,Drama Thriller,5.9,Emotional
628,Primal Fear,1996,Crime Drama Mystery Thriller,6.7,Curious
629,Rude,1995,Drama,5.9,Emotional
630,Carried Away,1996,Drama Romance,6.5,Emotional
631,All Dogs Go to Heaven 2,1996,Adventure Animation Children Fantasy Musical Romance,4.8,Excitement
632,Land and Freedom (Tierra y libertad),1995,Drama War,6.3,Emotional
633,Denise Calls Up,1995,Comedy,5.8,Happy
634,Theodore Rex,1995,Comedy,6.1,Happy
635,A Family Thing,1996,Comedy Drama,7.0,Happy
636,Frisk,1995,Drama,5.6,Emotional
637,Sgt. Bilko,1996,Comedy,9.1,Happy
638,Jack and Sarah,1995,Romance,8.5,Romantic
639,Girl 6,1996,Comedy Drama,8.3,Happy
640,Diabolique,1996,Drama Thriller,4.7,Emotional
641,"Little Indian, Big City (Un indien dans la ville)",1994,Adventure Children Comedy,6.8,Excitement
642,Roula,1995,Drama,4.4,Emotional
643,Peanuts - Die Bank zahlt alles,1996,Comedy,4.8,Happy
644,Happy Weekend,1996,Comedy,4.7,Happy
645,Nelly & Monsieur Arnaud,1995,Drama,7.2,Emotional
647,Courage Under Fire,1996,Action Crime Drama War,5.0,Excitement
648,Mission: Impossible,1996,Action Adventure Mystery Thriller,5.7,Excitement
649,Cold Fever (Á köldum klaka),1995,Comedy Drama,7.0,Happy
650,Moll Flanders,1996,Drama,6.1,Emotional
651,"Superweib, Das",1996,Comedy,7.9,Happy
652,"301, 302 (301/302)",1995,Horror Mystery Thriller,7.3,Thrilled
653,Dragonheart,1996,Action Adventure Fantasy,7.0,Excitement
654,And Nobody Weeps for Me (Und keiner weint mir nach),1996,Drama Romance,8.5,Emotional
655,My Mother's Courage (Mutters Courage),1995,Comedy,7.2,Happy
656,Eddie,1996,Comedy,5.1,Happy
657,Yankee Zulu,1994,Comedy Drama,6.2,Happy
658,Billy's Holiday,1995,Drama Musical,7.9,Emotional
660,August,1996,Drama,5.3,Emotional
661,James and the Giant Peach,1996,Adventure Animation Children Fantasy Musical,6.5,Excitement
662,Fear,1996,Thriller,9.3,Thrilled
663,Kids in the Hall: Brain Candy,1996,Comedy,3.9,Happy
664,Faithful,1996,Comedy,5.1,Happy
665,Underground,1995,Comedy Drama War,4.1,Happy
666,All Things Fair (Lust och fägring stor),1995,Drama Romance War,7.5,Emotional
667,Bloodsport 2 (a.k.a. Bloodsport II: The Next Kumite),1996,Action,4.8,Excitement
671,Mystery Science Theater 3000: The Movie,1996,Comedy Sci-Fi,5.7,Happy
672,Tarantella,1995,Drama,7.1,Emotional
673,Space Jam,1996,Adventure Animation Children Comedy Fantasy Sci-Fi,6.5,Excitement
675,Hostile Intentions,1994,Action Drama Thriller,9.4,Excitement
676,They Bite,1996,Comedy Horror Sci-Fi,6.3,Happy
678,Some Folks Call It a Sling Blade,1993,Drama Thriller,9.8,Emotional
679,The Run of the Country,1995,Drama,7.9,Emotional
681,Coup de torchon (Clean Slate),1981,Crime,6.9,Curious
682,Tigrero: A Film That Was Never Made,1994,Documentary Drama,4.3,Inspired
683,"Eye of Vichy, The (Oeil de Vichy, L')",1993,Documentary,5.7,Inspired
684,Windows,1980,Drama,5.8,Emotional
685,It's My Party,1996,Drama,8.3,Emotional
687,Country Life,1994,Drama Romance,6.7,Emotional
688,Operation Dumbo Drop,1995,Action Adventure Comedy War,5.2,Excitement
690,"Promise, The (Versprechen, Das)",1995,Drama Romance,8.0,Emotional
691,Mrs. Winterbourne,1996,Comedy Romance,6.6,Happy
692,Solo,1996,Action Sci-Fi Thriller,6.6,Excitement
693,Under the Domim Tree (Etz Hadomim Tafus),1994,Drama,7.0,Emotional
694,The Substitute,1996,Action Crime Drama,6.6,Excitement
695,True Crime,1996,Mystery Thriller,7.6,Curious
696,Butterfly Kiss,1995,Drama Thriller,6.9,Emotional
697,Feeling Minnesota,1996,Drama Romance,6.8,Emotional
698,Delta of Venus,1995,Drama,6.3,Emotional
699,To Cross the Rubicon,1991,Drama,6.7,Emotional
700,Angus,1995,Comedy,6.2,Happy
701,Daens,1992,Drama,6.9,Emotional
703,Boys,1996,Drama,5.9,Emotional
704,The Quest,1996,Action Adventure,6.8,Excitement
705,Cosi,1996,Comedy,7.4,Happy
706,Sunset Park,1996,Drama,3.7,Emotional
707,Mulholland Falls,1996,Crime Drama Thriller,6.0,Curious
708,The Truth About Cats & Dogs,1996,Comedy Romance,6.0,Happy
709,Oliver & Company,1988,Adventure Animation Children Comedy Musical,6.8,Excitement
710,Celtic Pride,1996,Comedy,7.0,Happy
711,Flipper,1996,Adventure Children,8.8,Excitement
712,Captives,1994,Crime Drama Romance Thriller,5.6,Curious
713,Of Love and Shadows,1994,Drama,8.6,Emotional
714,Dead Man,1995,Drama Mystery Western,4.0,Emotional
715,"Horseman on the Roof, The (Hussard sur le toit, Le)",1995,Drama Romance,4.5,Emotional
717,Mouth to Mouth (Boca a boca),1995,Comedy,8.0,Happy
718,"Visitors, The (Visiteurs, Les)",1993,Comedy Fantasy Sci-Fi,7.0,Happy
719,Multiplicity,1996,Comedy,8.0,Happy
720,Wallace & Gromit: The Best of Aardman Animation,1996,Adventure Animation Comedy,8.4,Excitement
721,Halfmoon (Paul Bowles - Halbmond),1995,Drama,6.3,Emotional
722,The Haunted World of Edward D. Wood Jr.,1996,Documentary,6.6,Inspired
723,Two Friends,1986,Drama,6.4,Emotional
724,The Craft,1996,Drama Fantasy Horror Thriller,6.9,Emotional
725,The Great White Hype,1996,Comedy,7.8,Happy
726,Last Dance,1996,Drama,6.3,Emotional
727,War Stories,1995,Documentary,7.5,Inspired
728,Cold Comfort Farm,1995,Comedy,6.9,Happy
729,"Institute Benjamenta, or This Dream People Call Human Life",1995,Drama,8.2,Emotional
730,Low Life,1994,Drama,5.2,Emotional
731,Heaven's Prisoners,1996,Crime Thriller,7.2,Curious
732,Original Gangstas,1996,Crime,4.2,Curious
733,The Rock,1996,Action Adventure Thriller,5.4,Excitement
734,Getting Away With Murder,1996,Comedy,5.7,Happy
735,Cemetery Man (Dellamorte Dellamore),1994,Horror,6.4,Thrilled
736,Twister,1996,Action Adventure Romance Thriller,8.1,Excitement
737,Barb Wire,1996,Action Sci-Fi,6.2,Excitement
738,"Garçu, Le",1995,Drama,5.0,Emotional
739,Honey Moon (Honigmond),1996,Comedy,8.2,Happy
741,Ghost in the Shell (Kôkaku kidôtai),1995,Animation Sci-Fi,7.6,Joy
742,Thinner,1996,Horror Thriller,4.3,Thrilled
743,Spy Hard,1996,Comedy,5.5,Happy
744,Brothers in Trouble,1995,Drama,6.0,Emotional
745,Wallace & Gromit: A Close Shave,1995,Animation Children Comedy,5.4,Joy
747,The Stupids,1996,Comedy,4.3,Happy
748,The Arrival,1996,Action Sci-Fi Thriller,6.4,Excitement
751,Careful,1992,Comedy Horror,6.1,Happy
752,Vermont Is For Lovers,1992,Comedy Documentary Romance,6.5,Happy
753,A Month by the Lake,1995,Comedy Drama Romance,5.4,Happy
754,Gold Diggers: The Secret of Bear Mountain,1995,Adventure Children,6.1,Excitement
756,Carmen Miranda: Bananas Is My Business,1994,Documentary,7.0,Inspired
757,Ashes of Time (Dung che sai duk),1994,Drama,8.7,Emotional
758,"Jar, The (Khomreh)",1992,Drama,6.7,Emotional
759,Maya Lin: A Strong Clear Vision,1994,Documentary,8.6,Inspired
760,Stalingrad,1993,Drama War,6.0,Emotional
761,The Phantom,1996,Action Adventure,5.8,Excitement
762,Striptease,1996,Comedy Crime,5.4,Happy
763,"Last of the High Kings, The (a.k.a. Summer Fling)",1996,Comedy Drama,5.7,Happy
764,Heavy,1995,Drama Romance,5.0,Emotional
765,Jack,1996,Comedy Drama,3.4,Happy
766,I Shot Andy Warhol,1996,Drama,6.0,Emotional
767,The Grass Harp,1995,Comedy Drama,7.7,Happy
768,Someone Else's America,1995,Drama,8.3,Emotional
769,Marlene Dietrich: Shadow and Light,1996,Documentary,7.1,Inspired
771,"Life Is Rosy (a.k.a. Life Is Beautiful) (Vie est belle, La)",1987,Comedy Drama,5.2,Happy
772,Quartier Mozart,1992,Comedy,6.3,Happy
774,Wend Kuuni (a.k.a. God's Gift),1982,Drama,6.9,Emotional
776,Babyfever,1994,Comedy Drama,5.8,Happy
777,Pharaoh's Army,1995,War,5.9,Reflective
778,Trainspotting,1996,Comedy Crime Drama,6.7,Happy
779,'Til There Was You,1997,Drama Romance,7.1,Emotional
780,Independence Day (a.k.a. ID4),1996,Action Adventure Sci-Fi Thriller,7.4,Excitement
781,Stealing Beauty,1996,Drama,7.5,Emotional
782,The Fan,1996,Drama Thriller,6.4,Emotional
783,The Hunchback of Notre Dame,1996,Animation Children Drama Musical Romance,5.8,Joy
784,The Cable Guy,1996,Comedy Thriller,7.7,Happy
785,Kingpin,1996,Comedy,6.7,Happy
786,Eraser,1996,Action Drama Thriller,5.5,Excitement
787,The Gate of Heavenly Peace,1995,Documentary,8.4,Inspired
788,The Nutty Professor,1996,Comedy Fantasy Romance Sci-Fi,7.0,Happy
789,"I, the Worst of All (Yo, la peor de todas)",1990,Drama,5.2,Emotional
790,"Unforgettable Summer, An (Un été inoubliable)",1994,Drama,7.8,Emotional
791,"The Last Klezmer: Leopold Kozlowski, His Life and Music",1994,Documentary,6.2,Inspired
792,"Hungarian Fairy Tale, A (Hol volt, hol nem volt)",1987,Fantasy,6.4,Wonder
793,My Life and Times With Antonin Artaud (En compagnie d'Antonin Artaud),1993,Drama,5.7,Emotional
794,Midnight Dancers (Sibak),1994,Comedy Drama,8.0,Happy
795,Somebody to Love,1994,Drama,6.3,Emotional
797,"Old Lady Who Walked in the Sea, The (Vieille qui marchait dans la mer, La)",1991,Comedy,7.3,Happy
798,Daylight,1996,Action Adventure Drama Thriller,5.4,Excitement
799,The Frighteners,1996,Comedy Horror Thriller,5.8,Happy
800,Lone Star,1996,Drama Mystery Western,6.3,Emotional
801,Harriet the Spy,1996,Children Comedy,4.3,Joy
802,Phenomenon,1996,Drama Romance,9.5,Emotional
803,Walking and Talking,1996,Comedy Drama Romance,5.9,Happy
804,She's the One,1996,Comedy Romance,5.7,Happy
805,A Time to Kill,1996,Drama Thriller,6.6,Emotional
806,American Buffalo,1996,Crime Drama,7.1,Curious
807,"Rendezvous in Paris (Rendez-vous de Paris, Les)",1995,Comedy Romance,6.2,Happy
808,Alaska,1996,Adventure Children,6.7,Excitement
809,Fled,1996,Action Adventure,6.6,Excitement
810,Kazaam,1996,Children Comedy Fantasy,6.7,Joy
812,Magic Hunter (Büvös vadász),1994,Drama,9.5,Emotional
813,Larger Than Life,1996,Comedy,8.6,Happy
814,A Boy Called Hate,1995,Drama,7.2,Emotional
815,Power 98,1996,Action Mystery Thriller,6.9,Excitement
816,Two Deaths,1995,Drama,5.6,Emotional
818,A Very Brady Sequel,1996,Comedy,7.2,Happy
819,Stefano Quantestorie,1993,Comedy Drama,7.3,Happy
821,The Crude Oasis,1995,Drama Romance,3.1,Emotional
822,Hedd Wyn,1992,Drama Romance War,5.7,Emotional
824,Kaspar Hauser,1993,Drama Mystery,4.7,Emotional
825,Regular Guys (Echte Kerle),1996,Comedy Romance,7.6,Happy
826,Women Robbers (Diebinnen),1995,Drama,6.5,Emotional
827,"Convent, The (O Convento)",1995,Drama,5.2,Emotional
828,The Adventures of Pinocchio,1996,Adventure Children,4.6,Excitement
829,Joe's Apartment,1996,Comedy Fantasy Musical,6.5,Happy
830,The First Wives Club,1996,Comedy,7.1,Happy
831,Stonewall,1995,Drama,4.7,Emotional
832,Ransom,1996,Crime Thriller,6.0,Curious
833,High School High,1996,Comedy,7.0,Happy
834,Phat Beach,1996,Comedy,5.0,Happy
835,Foxfire,1996,Drama,7.6,Emotional
836,Chain Reaction,1996,Action Adventure Thriller,6.4,Excitement
837,Matilda,1996,Children Comedy Fantasy,6.2,Joy
838,Emma,1996,Comedy Drama Romance,7.6,Happy
839,The Crow: City of Angels,1996,Action Thriller,7.8,Excitement
840,House Arrest,1996,Children Comedy,5.0,Joy
842,Tales from the Crypt Presents: Bordello of Blood,1996,Comedy Horror,8.2,Happy
843,Lotto Land,1995,Drama,5.5,Emotional
844,"Story of Xinghua, The (Xinghua san yue tian)",1994,Drama,7.2,Emotional
845,"Day the Sun Turned Cold, The (Tianguo niezi)",1994,Drama,6.1,Emotional
846,Flirt,1995,Drama,6.4,Emotional
847,The Big Squeeze,1996,Comedy Drama,6.7,Happy
848,The Spitfire Grill,1996,Drama,4.3,Emotional
849,Escape from L.A.,1996,Action Adventure Sci-Fi Thriller,4.2,Excitement
850,Cyclo (Xich lo),1995,Crime Drama,4.3,Curious
851,Basquiat,1996,Drama,7.9,Emotional
852,Tin Cup,1996,Comedy Drama Romance,6.8,Happy
853,Dingo,1991,Drama,6.0,Emotional
855,Every Other Weekend (Un week-end sur deux),1990,Drama,7.1,Emotional
856,Mille bolle blu,1993,Comedy,7.5,Happy
859,The Hippie Revolution,1996,Documentary,6.1,Inspired
860,"Maybe, Maybe Not (Bewegte Mann, Der)",1994,Comedy,7.7,Happy
861,Supercop (Police Story 3: Supercop) (Jing cha gu shi III: Chao ji jing cha),1992,Action Comedy Crime Thriller,7.5,Excitement
862,Manny & Lo,1996,Drama,5.3,Emotional
864,The Wife,1995,Comedy Drama,6.6,Happy
